"dist","weights","X0","Y0","X1","Y1","site0.layer.1","site0.layer.2","site0.layer.3","site0.layer.4","site0.layer.5","site1.layer.1","site1.layer.2","site1.layer.3","site1.layer.4","site1.layer.5"
0.725274725274725,1,147.26875,-43.07875,145.96875,-42.78125,1.585894,0.517875,22.6375,4.2,0.741913,1.38581,0.454125,16.53,1.310625,3.741848
0.887640449438202,1,147.26875,-43.07875,146.63125,-42.77875,1.585894,0.517875,22.6375,4.2,0.741913,1.231765,0.4778125,19.98,0.669375,1.814204
0.56734693877551,1,147.26875,-43.07875,147.28625,-42.76125,1.585894,0.517875,22.6375,4.2,0.741913,1.554807,0.5154999,23.3,3.22375,0.5199518
0.764705882352941,1,147.26875,-43.07875,147.01875,-42.75625,1.585894,0.517875,22.6375,4.2,0.741913,1.616136,0.5178126,22.94563,1.840625,0.5667244
0.767741935483871,1,147.26875,-43.07875,147.47125,-42.73375,1.585894,0.517875,22.6375,4.2,0.741913,1.504203,0.5139375,22.33625,3.154375,0.5663221
0.852348993288591,1,147.26875,-43.07875,147.08125,-42.71625,1.585894,0.517875,22.6375,4.2,0.741913,1.563531,0.505125,20.925,1.5225,0.8236301
0.699248120300752,1,147.26875,-43.07875,147.74375,-42.70875,1.585894,0.517875,22.6375,4.2,0.741913,1.343711,0.502125,20.8825,3.055,0.8624857
0.664429530201342,1,147.26875,-43.07875,147.73875,-42.70625,1.585894,0.517875,22.6375,4.2,0.741913,1.426704,0.5058751,21.265,3.21375,0.8209538
0.956204379562044,1,147.26875,-43.07875,147.73875,-42.70375,1.585894,0.517875,22.6375,4.2,0.741913,1.426704,0.5058751,21.265,3.21375,0.8209538
0.655172413793103,1,147.26875,-43.07875,147.26625,-42.69375,1.585894,0.517875,22.6375,4.2,0.741913,1.534549,0.5175001,23.2325,2.81625,0.51042
0.951219512195122,1,147.26875,-43.07875,147.55875,-42.69125,1.585894,0.517875,22.6375,4.2,0.741913,1.642201,0.5115625,21.91125,2.895625,0.6666188
0.979166666666667,1,147.26875,-43.07875,146.58125,-42.67875,1.585894,0.517875,22.6375,4.2,0.741913,1.131769,0.4413571,19.30357,-0.79,2.25294
0.813084112149533,1,147.26875,-43.07875,147.27625,-42.67875,1.585894,0.517875,22.6375,4.2,0.741913,1.53171,0.5179376,23.24375,2.73875,0.5069221
0.976470588235294,1,147.26875,-43.07875,147.88125,-42.67875,1.585894,0.517875,22.6375,4.2,0.741913,1.642372,0.514375,21.44125,4.038125,0.678052
0.82010582010582,1,147.26875,-43.07875,146.55875,-42.67125,1.585894,0.517875,22.6375,4.2,0.741913,1.132914,0.4171875,18.73625,-1.378125,2.552789
0.832167832167832,1,147.26875,-43.07875,146.60625,-42.66375,1.585894,0.517875,22.6375,4.2,0.741913,1.13133,0.4495625,19.7925,-0.619375,2.13076
0.678321678321678,1,147.26875,-43.07875,147.58875,-42.66375,1.585894,0.517875,22.6375,4.2,0.741913,1.641968,0.5019375,21.36125,2.358125,0.8082669
0.574193548387097,1,147.26875,-43.07875,147.63125,-42.64125,1.585894,0.517875,22.6375,4.2,0.741913,1.642474,0.510625,21.325,2.7875,0.7250414
0.888888888888889,1,147.26875,-43.07875,147.62125,-42.63375,1.585894,0.517875,22.6375,4.2,0.741913,1.640813,0.50925,21.40812,2.6825,0.7380474
0.946428571428571,1,147.26875,-43.07875,147.61875,-42.63125,1.585894,0.517875,22.6375,4.2,0.741913,1.637284,0.5090625,21.39437,2.57625,0.7383183
0.664233576642336,1,147.26875,-43.07875,147.62375,-42.62875,1.585894,0.517875,22.6375,4.2,0.741913,1.641664,0.50725,21.56437,2.511875,0.7597851
0.955882352941177,1,147.26875,-43.07875,147.63625,-42.61875,1.585894,0.517875,22.6375,4.2,0.741913,1.642499,0.5091875,21.855,2.594375,0.7400229
0.987421383647799,1,147.26875,-43.07875,147.79125,-42.59875,1.585894,0.517875,22.6375,4.2,0.741913,1.625459,0.51825,22.3275,3.560625,0.6044467
0.64,1,147.26875,-43.07875,147.80125,-42.58625,1.585894,0.517875,22.6375,4.2,0.741913,1.634088,0.51825,22.34063,3.538125,0.6046933
0.675392670157068,1,147.26875,-43.07875,147.82875,-42.58375,1.585894,0.517875,22.6375,4.2,0.741913,1.64249,0.5175,21.74063,3.5675,0.6139392
0.709302325581395,1,147.26875,-43.07875,147.41125,-42.57875,1.585894,0.517875,22.6375,4.2,0.741913,1.584076,0.519875,22.64625,2.51375,0.5062153
0.894736842105263,1,147.26875,-43.07875,147.82875,-42.56125,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5195,21.79687,3.563125,0.5756894
1,1,147.26875,-43.07875,146.30875,-42.55625,1.585894,0.517875,22.6375,4.2,0.741913,1.38581,0.484375,18.71125,0.38625,2.405241
0.760869565217391,1,147.26875,-43.07875,147.86875,-42.55125,1.585894,0.517875,22.6375,4.2,0.741913,1.637756,0.5155625,21.80062,3.36875,0.6421469
0.972413793103448,1,147.26875,-43.07875,145.48125,-42.54875,1.585894,0.517875,22.6375,4.2,0.741913,1.385811,0.5180001,18.65187,4.8775,2.429828
0.815950920245399,1,147.26875,-43.07875,147.29875,-42.54125,1.585894,0.517875,22.6375,4.2,0.741913,1.642267,0.4883125,21.305,0.5525,0.8845046
0.73109243697479,1,147.26875,-43.07875,147.31875,-42.52375,1.585894,0.517875,22.6375,4.2,0.741913,1.592914,0.5015625,21.79937,1.055625,0.7406174
0.787878787878788,1,147.26875,-43.07875,147.71125,-42.48625,1.585894,0.517875,22.6375,4.2,0.741913,1.56869,0.511,21.8,2.26875,0.6939136
0.922480620155039,1,147.26875,-43.07875,147.28375,-42.41125,1.585894,0.517875,22.6375,4.2,0.741913,1.589934,0.504625,22.42312,0.655,0.6461594
0.686486486486486,1,147.26875,-43.07875,145.63125,-42.35875,1.585894,0.517875,22.6375,4.2,0.741913,1.40607,0.5186875,17.075,3.459375,3.163254
0.701244813278008,1,147.26875,-43.07875,147.88625,-42.35875,1.585894,0.517875,22.6375,4.2,0.741913,1.641796,0.5166875,22.16937,2.665,0.6003756
0.834146341463415,1,147.26875,-43.07875,146.96875,-42.31625,1.585894,0.517875,22.6375,4.2,0.741913,1.617783,0.5201875,23.31,0.12875,0.5678306
0.776315789473684,1,147.26875,-43.07875,147.92125,-42.23125,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5133125,21.77562,2.10375,0.6170533
0.510204081632653,1,147.26875,-43.07875,147.99375,-42.20375,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.514625,22.17625,2.4325,0.6303891
0.652173913043478,1,147.26875,-43.07875,147.83125,-42.17125,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5071875,22.55375,1.200625,0.6317021
0.696,1,147.26875,-43.07875,146.16875,-42.15125,1.585894,0.517875,22.6375,4.2,0.741913,0.8294026,0.4928125,19.5375,-0.12,2.297645
0.931818181818182,1,147.26875,-43.07875,148.04625,-42.13625,1.585894,0.517875,22.6375,4.2,0.741913,1.641496,0.5269375,22.56625,3.55,0.5233827
0.952941176470588,1,147.26875,-43.07875,147.84125,-42.12875,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5100625,22.595,1.24,0.6277923
0.870967741935484,1,147.26875,-43.07875,146.21125,-42.12625,1.585894,0.517875,22.6375,4.2,0.741913,0.8303173,0.4986251,20.55437,-0.1,1.917384
0.950413223140496,1,147.26875,-43.07875,147.36375,-42.08875,1.585894,0.517875,22.6375,4.2,0.741913,1.55536,0.5229999,23.45,0.9243751,0.4377249
0.633663366336634,1,147.26875,-43.07875,147.95875,-42.07375,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.524875,21.8875,2.62625,0.5292718
0.728395061728395,1,147.26875,-43.07875,147.95625,-42.05625,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.52275,22.22313,2.329375,0.5536835
0.785123966942149,1,147.26875,-43.07875,148.26875,-42.05375,1.585894,0.517875,22.6375,4.2,0.741913,1.586553,0.525,22.03688,4.58125,0.6306385
0.91578947368421,1,147.26875,-43.07875,147.42875,-42.02875,1.585894,0.517875,22.6375,4.2,0.741913,1.60479,0.521125,23.1375,0.765625,0.4875717
0.60655737704918,1,147.26875,-43.07875,147.97125,-42.01875,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.523,22.37375,2.32875,0.5625684
0.8,1,147.26875,-43.07875,147.96875,-42.01625,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5204375,21.76562,2.055625,0.5871603
0.988235294117647,1,147.26875,-43.07875,147.19125,-42.00875,1.585894,0.517875,22.6375,4.2,0.741913,1.18117,0.4730625,22.155,-1.17375,1.060383
0.987012987012987,1,147.26875,-43.07875,147.93125,-42.00625,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.52125,22.69813,1.945625,0.5672396
1,1,147.26875,-43.07875,147.98125,-42.00625,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5271875,22.69062,2.808125,0.5228381
0.982758620689655,1,147.26875,-43.07875,147.36375,-41.99875,1.585894,0.517875,22.6375,4.2,0.741913,1.605029,0.51975,23.365,0.64375,0.5089598
0.9,1,147.26875,-43.07875,148.14125,-41.99625,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5286875,22.28938,4.02875,0.5758897
0.941176470588235,1,147.26875,-43.07875,147.83125,-41.97375,1.585894,0.517875,22.6375,4.2,0.741913,1.18117,0.5014374,22.09563,0.5468751,0.8386347
0.550295857988166,1,147.26875,-43.07875,145.84625,-41.97125,1.585894,0.517875,22.6375,4.2,0.741913,1.11188,0.4661875,17.41687,0.123125,3.772912
0.855670103092784,1,147.26875,-43.07875,147.83125,-41.97125,1.585894,0.517875,22.6375,4.2,0.741913,1.18117,0.5007499,22.11188,0.520625,0.8515639
0.831932773109244,1,147.26875,-43.07875,147.43375,-41.96375,1.585894,0.517875,22.6375,4.2,0.741913,1.566936,0.5241875,23.14125,0.993125,0.47143
0.906976744186047,1,147.26875,-43.07875,148.23375,-41.96375,1.585894,0.517875,22.6375,4.2,0.741913,1.59128,0.5286249,21.72688,4.65,0.617725
0.981481481481482,1,147.26875,-43.07875,148.22125,-41.96125,1.585894,0.517875,22.6375,4.2,0.741913,1.59128,0.5298749,22.26375,4.704375,0.603182
0.97979797979798,1,147.26875,-43.07875,145.83125,-41.95875,1.585894,0.517875,22.6375,4.2,0.741913,1.11188,0.453375,17.09375,-0.1625,3.972319
0.731958762886598,1,147.26875,-43.07875,145.48125,-41.91875,1.585894,0.517875,22.6375,4.2,0.741913,1.40607,0.46925,15.54313,1.53,4.17502
0.655737704918033,1,147.26875,-43.07875,147.84625,-41.90625,1.585894,0.517875,22.6375,4.2,0.741913,1.18117,0.4715625,20.87437,-0.01625,1.218295
0.973154362416107,1,147.26875,-43.07875,148.14875,-41.85625,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5196875,21.50438,2.6825,0.7330768
0.737991266375546,1,147.26875,-43.07875,148.09875,-41.84875,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.51925,21.47437,2.251875,0.7065803
0.899159663865546,1,147.26875,-43.07875,148.25875,-41.84625,1.585894,0.517875,22.6375,4.2,0.741913,1.640303,0.5286875,21.72,4.6425,0.6581502
0.626865671641791,1,147.26875,-43.07875,148.24875,-41.82125,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.5283124,21.28563,4.43125,0.6653538
0.468531468531469,1,147.26875,-43.07875,147.24125,-41.81875,1.585894,0.517875,22.6375,4.2,0.741913,1.55583,0.52,23.42375,1.243125,0.51222
0.694656488549618,1,147.26875,-43.07875,147.32125,-41.80875,1.585894,0.517875,22.6375,4.2,0.741913,1.558504,0.5199375,23.2825,1.17625,0.5242637
0.936507936507937,1,147.26875,-43.07875,146.91125,-41.80625,1.585894,0.517875,22.6375,4.2,0.741913,1.217701,0.5156875,22.03812,0.14625,0.9563887
0.95,1,147.26875,-43.07875,147.33375,-41.79375,1.585894,0.517875,22.6375,4.2,0.741913,1.612329,0.5178751,22.9075,0.965625,0.5621355
0.27741935483871,1,147.26875,-43.07875,145.62875,-41.77125,1.585894,0.517875,22.6375,4.2,0.741913,1.11188,0.5007333,18.05533,2.496,2.559719
0.894736842105263,1,147.26875,-43.07875,146.70125,-41.74875,1.585894,0.517875,22.6375,4.2,0.741913,1.13133,0.4504375,21.19375,-1.871875,1.87787
0.819354838709677,1,147.26875,-43.07875,147.46375,-41.73375,1.585894,0.517875,22.6375,4.2,0.741913,1.57844,0.5193125,23.13875,1.25375,0.5318679
0.978947368421053,1,147.26875,-43.07875,145.75125,-41.72875,1.585894,0.517875,22.6375,4.2,0.741913,1.11188,0.4651875,18.0625,0.560625,3.218137
0.726618705035971,1,147.26875,-43.07875,146.92625,-41.72375,1.585894,0.517875,22.6375,4.2,0.741913,1.55536,0.5159999,22.8825,0.649375,0.7670453
0.844961240310077,1,147.26875,-43.07875,147.25375,-41.71625,1.585894,0.517875,22.6375,4.2,0.741913,1.634203,0.514,23.27,1.098125,0.6022884
0.434210526315789,1,147.26875,-43.07875,146.66125,-41.70875,1.585894,0.517875,22.6375,4.2,0.741913,1.201654,0.5083125,21.73,0.029375,1.179973
0.78125,1,147.26875,-43.07875,146.71125,-41.70875,1.585894,0.517875,22.6375,4.2,0.741913,1.188937,0.4778125,20.7175,-1.161875,1.688308
0.76,1,147.26875,-43.07875,145.94875,-41.70375,1.585894,0.517875,22.6375,4.2,0.741913,1.11188,0.428875,17.85125,-0.785,3.558154
0.661764705882353,1,147.26875,-43.07875,145.97125,-41.69625,1.585894,0.517875,22.6375,4.2,0.741913,1.111884,0.4515625,18.2975,-0.323125,3.109294
0.763440860215054,1,147.26875,-43.07875,147.24625,-41.68625,1.585894,0.517875,22.6375,4.2,0.741913,1.555509,0.514,23.5075,1.438125,0.5511838
0.789473684210526,1,147.26875,-43.07875,147.27125,-41.68125,1.585894,0.517875,22.6375,4.2,0.741913,1.55536,0.514,23.5,1.544375,0.5408693
0.805194805194805,1,147.26875,-43.07875,146.82375,-41.67875,1.585894,0.517875,22.6375,4.2,0.741913,1.190592,0.5116251,21.28125,0.285625,0.9658864
0.664804469273743,1,147.26875,-43.07875,148.23125,-41.67125,1.585894,0.517875,22.6375,4.2,0.741913,1.394249,0.5175,20.57375,2.988125,0.8957117
0.780645161290323,1,147.26875,-43.07875,148.18375,-41.66375,1.585894,0.517875,22.6375,4.2,0.741913,1.181175,0.49175,20.77062,1.626875,1.062456
0.909407665505226,1,147.26875,-43.07875,146.70625,-41.64625,1.585894,0.517875,22.6375,4.2,0.741913,1.185696,0.48875,20.32437,-0.554375,1.679545
0.727891156462585,1,147.26875,-43.07875,145.94625,-41.63875,1.585894,0.517875,22.6375,4.2,0.741913,1.11188,0.457125,18.465,0.0225,2.989234
0.965909090909091,1,147.26875,-43.07875,147.47125,-41.60375,1.585894,0.517875,22.6375,4.2,0.741913,1.611232,0.5129375,22.83125,1.20125,0.667836
0.679611650485437,1,147.26875,-43.07875,148.22125,-41.56375,1.585894,0.517875,22.6375,4.2,0.741913,1.201707,0.507875,20.42062,2.52,0.9770046
0.613793103448276,1,147.26875,-43.07875,145.93875,-41.56125,1.585894,0.517875,22.6375,4.2,0.741913,1.128067,0.464125,19.36563,0.483125,2.704213
0.812080536912752,1,147.26875,-43.07875,145.93125,-41.55375,1.585894,0.517875,22.6375,4.2,0.741913,1.128067,0.464125,19.36563,0.483125,2.704213
0.763440860215054,1,147.26875,-43.07875,146.33375,-41.55125,1.585894,0.517875,22.6375,4.2,0.741913,1.411983,0.5082499,21.39,1.774375,1.258214
0.480769230769231,1,147.26875,-43.07875,146.00375,-41.54375,1.585894,0.517875,22.6375,4.2,0.741913,1.135779,0.4708125,19.79813,0.5831251,2.435575
0.72,1,147.26875,-43.07875,148.10625,-41.52125,1.585894,0.517875,22.6375,4.2,0.741913,1.1959,0.5010625,20.67625,1.79875,0.9323946
0.850574712643678,1,147.26875,-43.07875,147.10125,-41.50375,1.585894,0.517875,22.6375,4.2,0.741913,1.613329,0.5019999,23.275,1.7275,0.6748643
0.702380952380952,1,147.26875,-43.07875,147.13375,-41.46875,1.585894,0.517875,22.6375,4.2,0.741913,1.600886,0.5,23.18812,2.020625,0.6684017
0.95,1,147.26875,-43.07875,145.21875,-41.46375,1.585894,0.517875,22.6375,4.2,0.741913,1.40607,0.4914375,19.6825,3.845625,2.031537
1,1,147.26875,-43.07875,147.49375,-41.46375,1.585894,0.517875,22.6375,4.2,0.741913,1.302849,0.504625,22.43312,1.26625,0.9183339
0.645390070921986,1,147.26875,-43.07875,145.68375,-41.45375,1.585894,0.517875,22.6375,4.2,0.741913,1.12104,0.4735625,20.64875,1.559375,2.134822
0.866666666666667,1,147.26875,-43.07875,147.11625,-41.44875,1.585894,0.517875,22.6375,4.2,0.741913,1.625462,0.4980626,22.96437,2.300625,0.6064765
0.75,1,147.26875,-43.07875,148.25125,-41.44625,1.585894,0.517875,22.6375,4.2,0.741913,1.423898,0.520625,22.11625,3.804375,0.6418663
0.896551724137931,1,147.26875,-43.07875,145.60125,-41.43625,1.585894,0.517875,22.6375,4.2,0.741913,1.12104,0.472125,20.36125,1.655,2.247885
0.911111111111111,1,147.26875,-43.07875,145.81125,-41.43625,1.585894,0.517875,22.6375,4.2,0.741913,1.398192,0.4771875,20.89375,1.61625,1.977852
0.694267515923567,1,147.26875,-43.07875,145.35625,-41.41625,1.585894,0.517875,22.6375,4.2,0.741913,1.40607,0.4891875,20.085,3.40875,2.080123
0.905660377358491,1,147.26875,-43.07875,146.66625,-41.38875,1.585894,0.517875,22.6375,4.2,0.741913,1.513284,0.49925,22.55563,1.66125,1.009161
0.727810650887574,1,147.26875,-43.07875,145.57625,-41.37125,1.585894,0.517875,22.6375,4.2,0.741913,1.121046,0.4700625,20.21062,1.93875,2.186903
0.938144329896907,1,147.26875,-43.07875,147.32125,-41.37125,1.585894,0.517875,22.6375,4.2,0.741913,1.578094,0.49825,22.54688,1.70875,1.03697
0.885057471264368,1,147.26875,-43.07875,146.59375,-41.36625,1.585894,0.517875,22.6375,4.2,0.741913,1.514935,0.5018749,22.81188,2.405,0.8489068
0.803030303030303,1,147.26875,-43.07875,146.82625,-41.36625,1.585894,0.517875,22.6375,4.2,0.741913,1.39813,0.4951874,22.58937,1.9225,0.900732
0.947712418300654,1,147.26875,-43.07875,145.01375,-41.32875,1.585894,0.517875,22.6375,4.2,0.741913,1.40607,0.4848126,20.875,4.60375,1.94664
0.824175824175824,1,147.26875,-43.07875,146.64875,-41.32375,1.585894,0.517875,22.6375,4.2,0.741913,1.601795,0.4973126,22.81063,2.5,0.8653342
0.911111111111111,1,147.26875,-43.07875,146.43875,-41.28625,1.585894,0.517875,22.6375,4.2,0.741913,1.396221,0.5024999,23.11062,3.39375,0.8073785
0.864661654135338,1,147.26875,-43.07875,145.60875,-41.28125,1.585894,0.517875,22.6375,4.2,0.741913,1.39186,0.4898125,21.27188,3.45375,1.618158
0.887096774193548,1,147.26875,-43.07875,147.15375,-41.26375,1.585894,0.517875,22.6375,4.2,0.741913,1.585541,0.4926875,22.74,2.853125,0.8542544
0.987421383647799,1,147.26875,-43.07875,147.10875,-41.26125,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.4846876,21.93813,1.828125,1.178481
0.842592592592593,1,147.26875,-43.07875,146.60625,-41.25875,1.585894,0.517875,22.6375,4.2,0.741913,1.601207,0.4968572,23.47357,3.732143,0.6847819
0.857142857142857,1,147.26875,-43.07875,147.09125,-41.25875,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.4876249,21.86,2.236875,1.042739
0.881481481481482,1,147.26875,-43.07875,147.10375,-41.25875,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.4846876,21.93813,1.828125,1.178481
0.777777777777778,1,147.26875,-43.07875,147.10625,-41.25875,1.585894,0.517875,22.6375,4.2,0.741913,1.6425,0.4846876,21.93813,1.828125,1.178481
0.962025316455696,1,147.26875,-43.07875,147.16125,-41.25875,1.585894,0.517875,22.6375,4.2,0.741913,1.573373,0.493,22.32875,3.043125,0.8228146
0.715909090909091,1,147.26875,-43.07875,146.89375,-41.21625,1.585894,0.517875,22.6375,4.2,0.741913,1.54741,0.4829999,22.71687,3.591875,0.8187922
0.583710407239819,1,147.26875,-43.07875,148.20375,-41.19375,1.585894,0.517875,22.6375,4.2,0.741913,1.1959,0.4899375,21.01812,3.995625,0.9939233
0.834862385321101,1,147.26875,-43.07875,146.54375,-41.18625,1.585894,0.517875,22.6375,4.2,0.741913,1.426999,0.4950624,23.78437,4.065625,0.6700448
0.913978494623656,1,147.26875,-43.07875,146.93625,-41.12875,1.585894,0.517875,22.6375,4.2,0.741913,1.641154,0.4773126,21.61562,3.49,0.9228778
0.758241758241758,1,147.26875,-43.07875,147.59625,-41.08875,1.585894,0.517875,22.6375,4.2,0.741913,1.63292,0.5041875,23.215,4.28,0.7205664
0.96039603960396,1,147.26875,-43.07875,145.92375,-41.08125,1.585894,0.517875,22.6375,4.2,0.741913,1.386833,0.4964667,22.98333,4.663333,0.8678597
0.965317919075145,1,147.26875,-43.07875,145.95625,-41.06625,1.585894,0.517875,22.6375,4.2,0.741913,1.397974,0.4932143,22.81,4.575,0.8828293
0.944444444444444,1,147.26875,-43.07875,145.52625,-41.00375,1.585894,0.517875,22.6375,4.2,0.741913,1.277466,0.4846875,22.085,4.504375,1.368303
0.820689655172414,1,147.26875,-43.07875,147.38375,-40.98625,1.585894,0.517875,22.6375,4.2,0.741913,1.486607,0.5000625,23.57688,4.8225,0.641571
0.669565217391304,1,147.26875,-43.07875,144.66875,-40.95125,1.585894,0.517875,22.6375,4.2,0.741913,1.226496,0.484,23.33375,6.5975,1.058006
0.868020304568528,1,147.26875,-43.07875,145.03375,-40.91375,1.585894,0.517875,22.6375,4.2,0.741913,1.345257,0.5101251,23.04063,5.3125,1.101625
0.6,1,147.26875,-43.07875,148.13625,-40.86875,1.585894,0.517875,22.6375,4.2,0.741913,1.583252,0.4613125,23.15063,6.82375,0.6098393
0.781818181818182,1,147.26875,-43.07875,144.71125,-40.86125,1.585894,0.517875,22.6375,4.2,0.741913,1.22153,0.4852858,23.53286,6.73643,0.9716297
0.964912280701754,1,147.26875,-43.07875,144.83125,-40.72875,1.585894,0.517875,22.6375,4.2,0.741913,1.22153,0.4905626,23.7075,6.71375,0.897209
0.705882352941176,1,147.26875,-43.07875,148.17125,-40.53625,1.585894,0.517875,22.6375,4.2,0.741913,1.49105,0.4473125,23.16313,6.88625,0.5748717
0.64,1,147.26875,-43.07875,147.87875,-40.31375,1.585894,0.517875,22.6375,4.2,0.741913,1.49105,0.4586876,23.65125,6.615,0.563885
0.866666666666667,1,147.26875,-43.07875,147.75875,-40.06125,1.585894,0.517875,22.6375,4.2,0.741913,1.49105,0.454375,24.27,6.8175,0.5654042
0.774509803921569,1,146.70375,-43.07375,147.19875,-43.06125,1.44236,0.4989375,20.20188,1.988125,1.687614,1.6425,0.488,19.90937,2.600625,1.347544
0.888111888111888,1,146.70375,-43.07375,147.86875,-43.04875,1.44236,0.4989375,20.20188,1.988125,1.687614,1.625347,0.51175,21.3425,5.75625,0.831833
0.791907514450867,1,146.70375,-43.07375,147.91875,-43.02375,1.44236,0.4989375,20.20188,1.988125,1.687614,1.642152,0.4953125,20.50688,5.09,0.99562
0.964071856287425,1,146.70375,-43.07375,147.34375,-42.92375,1.44236,0.4989375,20.20188,1.988125,1.687614,1.572488,0.5028125,21.02375,3.29125,0.8175061
0.984615384615385,1,146.70375,-43.07375,147.85375,-42.90875,1.44236,0.4989375,20.20188,1.988125,1.687614,1.6425,0.5001875,20.755,4.47,0.911365
0.72,1,146.70375,-43.07375,146.55125,-42.89875,1.44236,0.4989375,20.20188,1.988125,1.687614,1.44236,0.4527501,19.41875,0.408125,2.20925
